algorithm;dataset;privacyModel;k;qids;weighted;iterations;eliteFraction;crossoverFraction;productionFraction;mutationProbability;immigrationFraction;immigrationInterval;subpopulationSize;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility;tuningParameter;tuningValue
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;130397;0.780823039;0;crossoverFraction;0.2
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;165462;0.801042261;0;crossoverFraction;0.6
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;140353;0.761473561;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;165446;0.798188366;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;5000;2147483647;false;1;125394;0.789589366;0;productionFraction;0.2
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;5000;2147483647;false;1;160424;0.817845974;0;productionFraction;0.4
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;5000;2147483647;false;1;140351;0.808917626;0;productionFraction;0.6
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;5000;2147483647;false;1;135323;0.777616411;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;5000;2147483647;false;1;160454;0.807155675;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;5000;2147483647;false;1;160462;0.799195476;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;5000;2147483647;false;1;135367;0.794975621;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;5000;2147483647;false;1;155444;0.78678377;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;5000;2147483647;false;1;160392;0.796292367;0;immigrationInterval;5
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;5000;2147483647;false;1;165470;0.785945397;0;immigrationInterval;20
