0;6939;6940;6941
1;6942;6940;6941
2;6939;6940;6941
3;6939;6940;6941
4;6942;6940;6941
5;6939;6940;6941
6;6939;6940;6941
7;6942;6940;6941
8;6939;6940;6941
9;6939;6940;6941
10;6943;6944;6941
11;6942;6940;6941
12;6943;6944;6941
13;6939;6940;6941
14;6939;6940;6941
15;6942;6940;6941
16;6942;6940;6941
17;6939;6940;6941
18;6939;6940;6941
19;6942;6940;6941
20;6943;6944;6941
21;6945;6944;6941
22;6939;6940;6941
23;6939;6940;6941
24;6939;6940;6941
25;6942;6940;6941
26;6939;6940;6941
27;6939;6940;6941
28;6943;6944;6941
29;6939;6940;6941
30;6943;6944;6941
31;6939;6940;6941
32;6939;6940;6941
33;6939;6940;6941
34;6939;6940;6941
35;6939;6940;6941
36;6939;6940;6941
37;6939;6940;6941
38;6942;6940;6941
39;6942;6940;6941
40;6939;6940;6941
41;6939;6940;6941
42;6939;6940;6941
43;6939;6940;6941
44;6939;6940;6941
45;6939;6940;6941
46;6939;6940;6941
47;6945;6944;6941
48;6939;6940;6941
49;6943;6944;6941
50;6942;6940;6941
51;6942;6940;6941
52;6939;6940;6941
53;6942;6940;6941
54;6943;6944;6941
55;6939;6940;6941
56;6942;6940;6941
57;6939;6940;6941
58;6942;6940;6941
59;6939;6940;6941
60;6939;6940;6941
61;6939;6940;6941
62;6942;6940;6941
63;6943;6944;6941
64;6939;6940;6941
65;6942;6940;6941
66;6942;6940;6941
67;6943;6944;6941
68;6939;6940;6941
69;6942;6940;6941
70;6939;6940;6941
71;6943;6944;6941
72;6939;6940;6941
73;6939;6940;6941
74;6942;6940;6941
75;6945;6944;6941
76;6943;6944;6941
77;6943;6944;6941
78;6943;6944;6941
79;6945;6944;6941
80;6943;6944;6941
81;6943;6944;6941
82;6945;6944;6941
83;6939;6940;6941
84;6943;6944;6941
85;6943;6944;6941
86;6943;6944;6941
87;6943;6944;6941
88;6943;6944;6941
89;6943;6944;6941
90;6945;6944;6941
91;6945;6944;6941
92;6945;6944;6941
93;6945;6944;6941
94;6943;6944;6941
95;6943;6944;6941
96;6943;6944;6941
97;6943;6944;6941
98;6945;6944;6941
99;6945;6944;6941
100;6942;6940;6941
101;6945;6944;6941
102;6945;6944;6941
103;6943;6944;6941
104;6943;6944;6941
105;6943;6944;6941
106;6939;6940;6941
107;6939;6940;6941
108;6942;6940;6941
109;6939;6940;6941
110;6943;6944;6941
111;6942;6940;6941
112;6939;6940;6941
113;6942;6940;6941
114;6939;6940;6941
115;6939;6940;6941
116;6942;6940;6941
117;6939;6940;6941
118;6939;6940;6941
119;6945;6944;6941
120;6939;6940;6941
121;6939;6940;6941
122;6942;6940;6941
123;6943;6944;6941
124;6939;6940;6941
125;6939;6940;6941
126;6943;6944;6941
127;6939;6940;6941
128;6939;6940;6941
129;6943;6944;6941
130;6939;6940;6941
131;6939;6940;6941
132;6939;6940;6941
133;6939;6940;6941
134;6939;6940;6941
135;6939;6940;6941
136;6943;6944;6941
137;6939;6940;6941
138;6939;6940;6941
139;6939;6940;6941
140;6939;6940;6941
141;6942;6940;6941
142;6943;6944;6941
143;6939;6940;6941
144;6939;6940;6941
145;6939;6940;6941
146;6939;6940;6941
147;6945;6944;6941
148;6943;6944;6941
149;6943;6944;6941
150;6939;6940;6941
151;6939;6940;6941
152;6939;6940;6941
153;6942;6940;6941
154;6942;6940;6941
155;6943;6944;6941
156;6945;6944;6941
157;6939;6940;6941
158;6939;6940;6941
159;6939;6940;6941
160;6939;6940;6941
161;6939;6940;6941
162;6939;6940;6941
163;6939;6940;6941
164;6945;6944;6941
165;6939;6940;6941
166;6939;6940;6941
167;6939;6940;6941
168;6942;6940;6941
169;6939;6940;6941
170;6943;6944;6941
171;6939;6940;6941
172;6939;6940;6941
173;6942;6940;6941
174;6939;6940;6941
175;6943;6944;6941
176;6939;6940;6941
177;6942;6940;6941
178;6939;6940;6941
179;6942;6940;6941
180;6939;6940;6941
181;6939;6940;6941
182;6939;6940;6941
183;6939;6940;6941
184;6942;6940;6941
185;6942;6940;6941
186;6939;6940;6941
187;6939;6940;6941
188;6943;6944;6941
189;6943;6944;6941
190;6942;6940;6941
191;6939;6940;6941
192;6939;6940;6941
193;6939;6940;6941
194;6939;6940;6941
195;6945;6944;6941
196;6939;6940;6941
197;6939;6940;6941
198;6939;6940;6941
199;6939;6940;6941
200;6945;6944;6941
201;6939;6940;6941
202;6939;6940;6941
203;6939;6940;6941
204;6942;6940;6941
205;6939;6940;6941
206;6945;6944;6941
207;6939;6940;6941
208;6939;6940;6941
209;6939;6940;6941
210;6943;6944;6941
211;6943;6944;6941
212;6939;6940;6941
213;6945;6944;6941
214;6939;6940;6941
215;6942;6940;6941
216;6939;6940;6941
217;6939;6940;6941
218;6943;6944;6941
219;6939;6940;6941
220;6939;6940;6941
221;6942;6940;6941
222;6942;6940;6941
223;6939;6940;6941
224;6939;6940;6941
225;6945;6944;6941
226;6942;6940;6941
227;6943;6944;6941
228;6945;6944;6941
229;6943;6944;6941
230;6939;6940;6941
231;6942;6940;6941
232;6939;6940;6941
233;6939;6940;6941
234;6939;6940;6941
235;6943;6944;6941
236;6939;6940;6941
237;6945;6944;6941
238;6943;6944;6941
239;6945;6944;6941
240;6942;6940;6941
241;6939;6940;6941
242;6943;6944;6941
243;6939;6940;6941
244;6945;6944;6941
245;6942;6940;6941
246;6939;6940;6941
247;6942;6940;6941
248;6945;6944;6941
249;6939;6940;6941
250;6939;6940;6941
251;6945;6944;6941
252;6942;6940;6941
253;6939;6940;6941
254;6945;6944;6941
255;6945;6944;6941
256;6945;6944;6941
257;6945;6944;6941
258;6939;6940;6941
259;6943;6944;6941
260;6939;6940;6941
261;6939;6940;6941
262;6939;6940;6941
263;6942;6940;6941
264;6943;6944;6941
265;6939;6940;6941
266;6939;6940;6941
267;6943;6944;6941
268;6945;6944;6941
269;6939;6940;6941
270;6942;6940;6941
271;6939;6940;6941
272;6943;6944;6941
273;6943;6944;6941
274;6945;6944;6941
275;6939;6940;6941
276;6945;6944;6941
277;6942;6940;6941
278;6939;6940;6941
279;6943;6944;6941
280;6939;6940;6941
281;6942;6940;6941
282;6939;6940;6941
283;6939;6940;6941
284;6939;6940;6941
285;6939;6940;6941
286;6945;6944;6941
287;6945;6944;6941
288;6942;6940;6941
289;6942;6940;6941
290;6942;6940;6941
291;6942;6940;6941
292;6939;6940;6941
293;6942;6940;6941
294;6942;6940;6941
295;6942;6940;6941
296;6939;6940;6941
297;6942;6940;6941
298;6943;6944;6941
299;6945;6944;6941
300;6945;6944;6941
301;6939;6940;6941
302;6939;6940;6941
303;6945;6944;6941
304;6943;6944;6941
305;6939;6940;6941
306;6939;6940;6941
307;6942;6940;6941
308;6939;6940;6941
309;6939;6940;6941
310;6939;6940;6941
311;6939;6940;6941
312;6942;6940;6941
313;6942;6940;6941
314;6943;6944;6941
315;6939;6940;6941
316;6939;6940;6941
317;6943;6944;6941
318;6939;6940;6941
319;6939;6940;6941
320;6939;6940;6941
321;6939;6940;6941
322;6943;6944;6941
323;6939;6940;6941
324;6943;6944;6941
325;6942;6940;6941
326;6943;6944;6941
327;6939;6940;6941
328;6942;6940;6941
329;6942;6940;6941
330;6942;6940;6941
331;6943;6944;6941
332;6939;6940;6941
333;6945;6944;6941
334;6939;6940;6941
335;6939;6940;6941
336;6939;6940;6941
337;6939;6940;6941
338;6939;6940;6941
339;6945;6944;6941
340;6942;6940;6941
341;6939;6940;6941
342;6942;6940;6941
343;6939;6940;6941
344;6942;6940;6941
345;6939;6940;6941
346;6942;6940;6941
347;6942;6940;6941
348;6939;6940;6941
349;6942;6940;6941
350;6942;6940;6941
351;6939;6940;6941
352;6942;6940;6941
353;6939;6940;6941
354;6943;6944;6941
355;6945;6944;6941
356;6939;6940;6941
357;6945;6944;6941
358;6942;6940;6941
359;6942;6940;6941
360;6939;6940;6941
361;6945;6944;6941
362;6939;6940;6941
363;6945;6944;6941
364;6939;6940;6941
365;6942;6940;6941
366;6939;6940;6941
367;6943;6944;6941
368;6945;6944;6941
369;6943;6944;6941
370;6939;6940;6941
371;6945;6944;6941
372;6945;6944;6941
373;6945;6944;6941
374;6945;6944;6941
375;6945;6944;6941
376;6942;6940;6941
377;6943;6944;6941
378;6939;6940;6941
379;6939;6940;6941
380;6943;6944;6941
381;6945;6944;6941
382;6943;6944;6941
383;6945;6944;6941
384;6945;6944;6941
385;6945;6944;6941
386;6942;6940;6941
387;6939;6940;6941
388;6945;6944;6941
389;6945;6944;6941
390;6943;6944;6941
391;6939;6940;6941
392;6939;6940;6941
393;6945;6944;6941
394;6939;6940;6941
395;6943;6944;6941
396;6945;6944;6941
397;6939;6940;6941
398;6943;6944;6941
399;6942;6940;6941
400;6943;6944;6941
401;6943;6944;6941
402;6945;6944;6941
403;6942;6940;6941
404;6945;6944;6941
405;6942;6940;6941
406;6945;6944;6941
407;6939;6940;6941
408;6945;6944;6941
409;6943;6944;6941
410;6943;6944;6941
411;6939;6940;6941
412;6945;6944;6941
413;6942;6940;6941
414;6939;6940;6941
415;6939;6940;6941
416;6939;6940;6941
417;6942;6940;6941
418;6945;6944;6941
419;6939;6940;6941
420;6939;6940;6941
421;6943;6944;6941
422;6939;6940;6941
423;6939;6940;6941
424;6945;6944;6941
425;6939;6940;6941
426;6942;6940;6941
427;6939;6940;6941
428;6939;6940;6941
429;6939;6940;6941
430;6939;6940;6941
431;6939;6940;6941
432;6945;6944;6941
433;6939;6940;6941
434;6939;6940;6941
