0;22726;22724;22725
1;22729;22728;22725
2;22729;22728;22725
3;22729;22728;22725
4;22729;22728;22725
5;22729;22728;22725
6;22729;22728;22725
7;22729;22728;22725
8;22726;22724;22725
9;22729;22728;22725
10;22726;22724;22725
11;22729;22728;22725
12;22729;22728;22725
13;22727;22728;22725
14;22729;22728;22725
15;22729;22728;22725
16;22727;22728;22725
17;22729;22728;22725
18;22727;22728;22725
19;22729;22728;22725
20;22729;22728;22725
21;22729;22728;22725
22;22729;22728;22725
23;22727;22728;22725
24;22729;22728;22725
25;22729;22728;22725
26;22729;22728;22725
27;22729;22728;22725
28;22729;22728;22725
29;22727;22728;22725
30;22729;22728;22725
31;22729;22728;22725
32;22729;22728;22725
33;22729;22728;22725
34;22729;22728;22725
35;22729;22728;22725
36;22729;22728;22725
37;22729;22728;22725
38;22729;22728;22725
39;22729;22728;22725
40;22729;22728;22725
41;22729;22728;22725
42;22729;22728;22725
43;22729;22728;22725
44;22729;22728;22725
45;22729;22728;22725
46;22729;22728;22725
47;22729;22728;22725
48;22729;22728;22725
49;22726;22724;22725
50;22726;22724;22725
51;22726;22724;22725
52;22727;22728;22725
53;22726;22724;22725
54;22729;22728;22725
55;22729;22728;22725
56;22729;22728;22725
57;22729;22728;22725
58;22729;22728;22725
59;22729;22728;22725
60;22729;22728;22725
61;22729;22728;22725
62;22729;22728;22725
63;22729;22728;22725
64;22729;22728;22725
65;22729;22728;22725
66;22729;22728;22725
67;22729;22728;22725
68;22729;22728;22725
69;22729;22728;22725
70;22729;22728;22725
71;22729;22728;22725
72;22729;22728;22725
73;22729;22728;22725
74;22729;22728;22725
75;22729;22728;22725
76;22729;22728;22725
77;22729;22728;22725
78;22729;22728;22725
79;22729;22728;22725
80;22729;22728;22725
81;22729;22728;22725
82;22729;22728;22725
83;22729;22728;22725
84;22729;22728;22725
85;22729;22728;22725
86;22729;22728;22725
87;22729;22728;22725
88;22729;22728;22725
89;22729;22728;22725
90;22729;22728;22725
91;22729;22728;22725
92;22729;22728;22725
93;22729;22728;22725
94;22729;22728;22725
95;22729;22728;22725
96;22729;22728;22725
97;22729;22728;22725
98;22729;22728;22725
99;22729;22728;22725
100;22729;22728;22725
101;22729;22728;22725
102;22729;22728;22725
103;22729;22728;22725
104;22729;22728;22725
105;22729;22728;22725
106;22729;22728;22725
107;22729;22728;22725
108;22729;22728;22725
109;22729;22728;22725
110;22729;22728;22725
111;22729;22728;22725
112;22729;22728;22725
113;22729;22728;22725
114;22729;22728;22725
115;22729;22728;22725
116;22729;22728;22725
117;22729;22728;22725
118;22729;22728;22725
119;22729;22728;22725
120;22729;22728;22725
121;22729;22728;22725
122;22729;22728;22725
123;22729;22728;22725
124;22729;22728;22725
125;22729;22728;22725
126;22729;22728;22725
127;22729;22728;22725
128;22729;22728;22725
129;22729;22728;22725
130;22729;22728;22725
131;22729;22728;22725
132;22729;22728;22725
133;22729;22728;22725
134;22729;22728;22725
135;22729;22728;22725
136;22729;22728;22725
137;22729;22728;22725
138;22729;22728;22725
139;22729;22728;22725
140;22729;22728;22725
141;22729;22728;22725
142;22729;22728;22725
143;22729;22728;22725
144;22729;22728;22725
145;22729;22728;22725
146;22729;22728;22725
147;22729;22728;22725
148;22729;22728;22725
149;22729;22728;22725
150;22729;22728;22725
151;22729;22728;22725
152;22729;22728;22725
153;22729;22728;22725
154;22729;22728;22725
155;22729;22728;22725
156;22729;22728;22725
157;22729;22728;22725
158;22729;22728;22725
159;22729;22728;22725
160;22729;22728;22725
161;22729;22728;22725
162;22729;22728;22725
163;22729;22728;22725
164;22729;22728;22725
