0;6937;6938;6939
1;6937;6938;6939
2;6937;6938;6939
3;6937;6938;6939
4;6940;6938;6939
5;6937;6938;6939
6;6937;6938;6939
7;6940;6938;6939
8;6940;6938;6939
9;6937;6938;6939
10;6937;6938;6939
11;6937;6938;6939
12;6940;6938;6939
13;6937;6938;6939
14;6937;6938;6939
15;6937;6938;6939
16;6940;6938;6939
17;6940;6938;6939
18;6937;6938;6939
19;6937;6938;6939
20;6937;6938;6939
21;6940;6938;6939
22;6937;6938;6939
23;6940;6938;6939
24;6940;6938;6939
25;6937;6938;6939
26;6937;6938;6939
27;6937;6938;6939
28;6937;6938;6939
29;6940;6938;6939
30;6937;6938;6939
31;6937;6938;6939
32;6937;6938;6939
33;6937;6938;6939
34;6937;6938;6939
35;6940;6938;6939
36;6937;6938;6939
37;6940;6938;6939
38;6937;6938;6939
39;6937;6938;6939
40;6937;6938;6939
41;6937;6938;6939
42;6937;6938;6939
43;6940;6938;6939
44;6940;6938;6939
45;6937;6938;6939
46;6937;6938;6939
47;6937;6938;6939
48;6937;6938;6939
49;6940;6938;6939
50;6937;6938;6939
51;6940;6938;6939
52;6940;6938;6939
53;6940;6938;6939
54;6937;6938;6939
55;6940;6938;6939
56;6940;6938;6939
57;6940;6938;6939
58;6937;6938;6939
59;6940;6938;6939
60;6940;6938;6939
61;6940;6938;6939
62;6940;6938;6939
63;6940;6938;6939
64;6940;6938;6939
65;6940;6938;6939
66;6940;6938;6939
67;6940;6938;6939
68;6937;6938;6939
69;6943;6942;6939
70;6941;6942;6939
71;6941;6942;6939
72;6941;6942;6939
73;6941;6942;6939
74;6941;6942;6939
75;6943;6942;6939
76;6941;6942;6939
77;6941;6942;6939
78;6941;6942;6939
79;6941;6942;6939
80;6941;6942;6939
81;6941;6942;6939
82;6943;6942;6939
83;6943;6942;6939
84;6941;6942;6939
85;6943;6942;6939
86;6943;6942;6939
87;6943;6942;6939
88;6941;6942;6939
89;6941;6942;6939
90;6941;6942;6939
91;6941;6942;6939
92;6941;6942;6939
93;6943;6942;6939
94;6943;6942;6939
95;6943;6942;6939
96;6941;6942;6939
97;6941;6942;6939
98;6943;6942;6939
99;6941;6942;6939
100;6943;6942;6939
101;6943;6942;6939
102;6941;6942;6939
103;6941;6942;6939
104;6941;6942;6939
105;6943;6942;6939
106;6941;6942;6939
107;6941;6942;6939
108;6943;6942;6939
109;6941;6942;6939
110;6943;6942;6939
111;6943;6942;6939
112;6937;6938;6939
113;6940;6938;6939
114;6937;6938;6939
115;6937;6938;6939
116;6937;6938;6939
117;6937;6938;6939
118;6940;6938;6939
119;6940;6938;6939
120;6937;6938;6939
121;6937;6938;6939
122;6937;6938;6939
123;6937;6938;6939
124;6937;6938;6939
125;6940;6938;6939
126;6937;6938;6939
127;6937;6938;6939
128;6937;6938;6939
129;6937;6938;6939
130;6937;6938;6939
131;6940;6938;6939
132;6937;6938;6939
133;6940;6938;6939
134;6937;6938;6939
135;6940;6938;6939
136;6937;6938;6939
137;6937;6938;6939
138;6937;6938;6939
139;6937;6938;6939
140;6937;6938;6939
141;6937;6938;6939
142;6937;6938;6939
143;6937;6938;6939
144;6937;6938;6939
145;6937;6938;6939
146;6937;6938;6939
147;6937;6938;6939
148;6937;6938;6939
149;6937;6938;6939
150;6937;6938;6939
151;6937;6938;6939
152;6940;6938;6939
153;6937;6938;6939
154;6937;6938;6939
155;6940;6938;6939
156;6937;6938;6939
157;6937;6938;6939
158;6940;6938;6939
159;6937;6938;6939
160;6937;6938;6939
161;6937;6938;6939
162;6940;6938;6939
163;6937;6938;6939
164;6937;6938;6939
165;6940;6938;6939
166;6937;6938;6939
167;6937;6938;6939
168;6940;6938;6939
169;6937;6938;6939
170;6940;6938;6939
171;6940;6938;6939
172;6937;6938;6939
173;6937;6938;6939
174;6937;6938;6939
175;6937;6938;6939
176;6937;6938;6939
177;6937;6938;6939
178;6937;6938;6939
179;6937;6938;6939
180;6937;6938;6939
181;6937;6938;6939
182;6937;6938;6939
183;6937;6938;6939
184;6937;6938;6939
185;6937;6938;6939
186;6937;6938;6939
187;6940;6938;6939
188;6940;6938;6939
