0;[0, 1000[;[0, 2000[;*
1;[0, 1000[;[0, 2000[;*
2;[0, 1000[;[0, 2000[;*
3;[0, 1000[;[0, 2000[;*
4;[0, 1000[;[0, 2000[;*
5;[0, 1000[;[0, 2000[;*
6;[0, 1000[;[0, 2000[;*
7;[0, 1000[;[0, 2000[;*
8;[0, 1000[;[0, 2000[;*
9;[0, 1000[;[0, 2000[;*
10;[0, 1000[;[0, 2000[;*
11;[0, 1000[;[0, 2000[;*
12;[0, 1000[;[0, 2000[;*
13;[0, 1000[;[0, 2000[;*
14;[0, 1000[;[0, 2000[;*
15;[0, 1000[;[0, 2000[;*
16;[0, 1000[;[0, 2000[;*
17;[0, 1000[;[0, 2000[;*
18;[0, 1000[;[0, 2000[;*
19;[0, 1000[;[0, 2000[;*
20;[0, 1000[;[0, 2000[;*
21;[0, 1000[;[0, 2000[;*
22;[0, 1000[;[0, 2000[;*
23;[0, 1000[;[0, 2000[;*
24;[0, 1000[;[0, 2000[;*
25;[0, 1000[;[0, 2000[;*
26;[0, 1000[;[0, 2000[;*
27;[0, 1000[;[0, 2000[;*
28;[0, 1000[;[0, 2000[;*
29;[0, 1000[;[0, 2000[;*
30;[0, 1000[;[0, 2000[;*
31;[0, 1000[;[0, 2000[;*
33;[0, 1000[;[0, 2000[;*
34;[0, 1000[;[0, 2000[;*
37;[0, 1000[;[0, 2000[;*
38;[0, 1000[;[0, 2000[;*
39;[0, 1000[;[0, 2000[;*
40;[0, 1000[;[0, 2000[;*
41;[0, 1000[;[0, 2000[;*
42;[0, 1000[;[0, 2000[;*
44;[0, 1000[;[0, 2000[;*
47;[0, 1000[;[0, 2000[;*
48;[0, 1000[;[0, 2000[;*
49;[0, 1000[;[0, 2000[;*
50;[0, 1000[;[0, 2000[;*
54;[0, 1000[;[0, 2000[;*
56;[0, 1000[;[0, 2000[;*
60;[0, 1000[;[0, 2000[;*
65;[0, 1000[;[0, 2000[;*
70;[0, 1000[;[0, 2000[;*
71;[0, 1000[;[0, 2000[;*
72;[0, 1000[;[0, 2000[;*
73;[0, 1000[;[0, 2000[;*
74;[0, 1000[;[0, 2000[;*
77;[0, 1000[;[0, 2000[;*
78;[0, 1000[;[0, 2000[;*
79;[0, 1000[;[0, 2000[;*
82;[0, 1000[;[0, 2000[;*
84;[0, 1000[;[0, 2000[;*
85;[0, 1000[;[0, 2000[;*
86;[0, 1000[;[0, 2000[;*
90;[0, 1000[;[0, 2000[;*
92;[0, 1000[;[0, 2000[;*
94;[0, 1000[;[0, 2000[;*
97;[0, 1000[;[0, 2000[;*
98;[0, 1000[;[0, 2000[;*
99;[0, 1000[;[0, 2000[;*
100;[0, 1000[;[0, 2000[;*
102;[0, 1000[;[0, 2000[;*
103;[0, 1000[;[0, 2000[;*
105;[0, 1000[;[0, 2000[;*
106;[0, 1000[;[0, 2000[;*
107;[0, 1000[;[0, 2000[;*
108;[0, 1000[;[0, 2000[;*
109;[0, 1000[;[0, 2000[;*
110;[0, 1000[;[0, 2000[;*
111;[0, 1000[;[0, 2000[;*
112;[0, 1000[;[0, 2000[;*
116;[0, 1000[;[0, 2000[;*
118;[0, 1000[;[0, 2000[;*
120;[0, 1000[;[0, 2000[;*
121;[0, 1000[;[0, 2000[;*
123;[0, 1000[;[0, 2000[;*
125;[0, 1000[;[0, 2000[;*
126;[0, 1000[;[0, 2000[;*
128;[0, 1000[;[0, 2000[;*
130;[0, 1000[;[0, 2000[;*
131;[0, 1000[;[0, 2000[;*
132;[0, 1000[;[0, 2000[;*
133;[0, 1000[;[0, 2000[;*
134;[0, 1000[;[0, 2000[;*
135;[0, 1000[;[0, 2000[;*
136;[0, 1000[;[0, 2000[;*
137;[0, 1000[;[0, 2000[;*
138;[0, 1000[;[0, 2000[;*
140;[0, 1000[;[0, 2000[;*
141;[0, 1000[;[0, 2000[;*
142;[0, 1000[;[0, 2000[;*
145;[0, 1000[;[0, 2000[;*
146;[0, 1000[;[0, 2000[;*
147;[0, 1000[;[0, 2000[;*
148;[0, 1000[;[0, 2000[;*
150;[0, 1000[;[0, 2000[;*
152;[0, 1000[;[0, 2000[;*
155;[0, 1000[;[0, 2000[;*
156;[0, 1000[;[0, 2000[;*
157;[0, 1000[;[0, 2000[;*
158;[0, 1000[;[0, 2000[;*
159;[0, 1000[;[0, 2000[;*
160;[0, 1000[;[0, 2000[;*
161;[0, 1000[;[0, 2000[;*
162;[0, 1000[;[0, 2000[;*
163;[0, 1000[;[0, 2000[;*
164;[0, 1000[;[0, 2000[;*
165;[0, 1000[;[0, 2000[;*
166;[0, 1000[;[0, 2000[;*
167;[0, 1000[;[0, 2000[;*
