-81334;[-81334, 0[;[-81334, 1000[;*
-61372;[-81334, 0[;[-81334, 1000[;*
-53007;[-81334, 0[;[-81334, 1000[;*
-46627;[-81334, 0[;[-81334, 1000[;*
-37594;[-81334, 0[;[-81334, 1000[;*
-36156;[-81334, 0[;[-81334, 1000[;*
-30481;[-81334, 0[;[-81334, 1000[;*
-28335;[-81334, 0[;[-81334, 1000[;*
-23003;[-81334, 0[;[-81334, 1000[;*
-20753;[-81334, 0[;[-81334, 1000[;*
-20320;[-81334, 0[;[-81334, 1000[;*
-20254;[-81334, 0[;[-81334, 1000[;*
-20006;[-81334, 0[;[-81334, 1000[;*
-19205;[-81334, 0[;[-81334, 1000[;*
-15306;[-81334, 0[;[-81334, 1000[;*
-15000;[-81334, 0[;[-81334, 1000[;*
-10810;[-81334, 0[;[-81334, 1000[;*
-10505;[-81334, 0[;[-81334, 1000[;*
-10213;[-81334, 0[;[-81334, 1000[;*
-9584;[-81334, 0[;[-81334, 1000[;*
-9415;[-81334, 0[;[-81334, 1000[;*
-8943;[-81334, 0[;[-81334, 1000[;*
-8692;[-81334, 0[;[-81334, 1000[;*
-8632;[-81334, 0[;[-81334, 1000[;*
-8074;[-81334, 0[;[-81334, 1000[;*
-7941;[-81334, 0[;[-81334, 1000[;*
-7220;[-81334, 0[;[-81334, 1000[;*
-6666;[-81334, 0[;[-81334, 1000[;*
-6491;[-81334, 0[;[-81334, 1000[;*
-6332;[-81334, 0[;[-81334, 1000[;*
-6187;[-81334, 0[;[-81334, 1000[;*
-6159;[-81334, 0[;[-81334, 1000[;*
-5960;[-81334, 0[;[-81334, 1000[;*
-5880;[-81334, 0[;[-81334, 1000[;*
-5857;[-81334, 0[;[-81334, 1000[;*
-5820;[-81334, 0[;[-81334, 1000[;*
-5738;[-81334, 0[;[-81334, 1000[;*
-5048;[-81334, 0[;[-81334, 1000[;*
-5036;[-81334, 0[;[-81334, 1000[;*
-5000;[-81334, 0[;[-81334, 1000[;*
-4954;[-81334, 0[;[-81334, 1000[;*
-4894;[-81334, 0[;[-81334, 1000[;*
-4724;[-81334, 0[;[-81334, 1000[;*
-4618;[-81334, 0[;[-81334, 1000[;*
-4430;[-81334, 0[;[-81334, 1000[;*
-4394;[-81334, 0[;[-81334, 1000[;*
-4291;[-81334, 0[;[-81334, 1000[;*
-4220;[-81334, 0[;[-81334, 1000[;*
-4082;[-81334, 0[;[-81334, 1000[;*
-4020;[-81334, 0[;[-81334, 1000[;*
-3876;[-81334, 0[;[-81334, 1000[;*
-3830;[-81334, 0[;[-81334, 1000[;*
-3650;[-81334, 0[;[-81334, 1000[;*
-3634;[-81334, 0[;[-81334, 1000[;*
-3622;[-81334, 0[;[-81334, 1000[;*
-3607;[-81334, 0[;[-81334, 1000[;*
-3484;[-81334, 0[;[-81334, 1000[;*
-3450;[-81334, 0[;[-81334, 1000[;*
-3400;[-81334, 0[;[-81334, 1000[;*
-3353;[-81334, 0[;[-81334, 1000[;*
-3300;[-81334, 0[;[-81334, 1000[;*
-3272;[-81334, 0[;[-81334, 1000[;*
-3237;[-81334, 0[;[-81334, 1000[;*
-3000;[-81334, 0[;[-81334, 1000[;*
-2953;[-81334, 0[;[-81334, 1000[;*
-2946;[-81334, 0[;[-81334, 1000[;*
-2900;[-81334, 0[;[-81334, 1000[;*
-2897;[-81334, 0[;[-81334, 1000[;*
-2787;[-81334, 0[;[-81334, 1000[;*
-2764;[-81334, 0[;[-81334, 1000[;*
-2710;[-81334, 0[;[-81334, 1000[;*
-2699;[-81334, 0[;[-81334, 1000[;*
-2587;[-81334, 0[;[-81334, 1000[;*
-2506;[-81334, 0[;[-81334, 1000[;*
-2444;[-81334, 0[;[-81334, 1000[;*
-2390;[-81334, 0[;[-81334, 1000[;*
-2377;[-81334, 0[;[-81334, 1000[;*
-2366;[-81334, 0[;[-81334, 1000[;*
-2364;[-81334, 0[;[-81334, 1000[;*
-2333;[-81334, 0[;[-81334, 1000[;*
-2300;[-81334, 0[;[-81334, 1000[;*
