-339603;[-339603, 0[;[-339603, 1000[;*
-209051;[-339603, 0[;[-339603, 1000[;*
-150953;[-339603, 0[;[-339603, 1000[;*
-94625;[-339603, 0[;[-339603, 1000[;*
-73895;[-339603, 0[;[-339603, 1000[;*
-57060;[-339603, 0[;[-339603, 1000[;*
-51443;[-339603, 0[;[-339603, 1000[;*
-51183;[-339603, 0[;[-339603, 1000[;*
-46627;[-339603, 0[;[-339603, 1000[;*
-45734;[-339603, 0[;[-339603, 1000[;*
-39046;[-339603, 0[;[-339603, 1000[;*
-36156;[-339603, 0[;[-339603, 1000[;*
-30895;[-339603, 0[;[-339603, 1000[;*
-30177;[-339603, 0[;[-339603, 1000[;*
-24920;[-339603, 0[;[-339603, 1000[;*
-23670;[-339603, 0[;[-339603, 1000[;*
-22680;[-339603, 0[;[-339603, 1000[;*
-21364;[-339603, 0[;[-339603, 1000[;*
-21295;[-339603, 0[;[-339603, 1000[;*
-20544;[-339603, 0[;[-339603, 1000[;*
-20320;[-339603, 0[;[-339603, 1000[;*
-17149;[-339603, 0[;[-339603, 1000[;*
-16586;[-339603, 0[;[-339603, 1000[;*
-16370;[-339603, 0[;[-339603, 1000[;*
-15483;[-339603, 0[;[-339603, 1000[;*
-15296;[-339603, 0[;[-339603, 1000[;*
-15000;[-339603, 0[;[-339603, 1000[;*
-14433;[-339603, 0[;[-339603, 1000[;*
-11922;[-339603, 0[;[-339603, 1000[;*
-11798;[-339603, 0[;[-339603, 1000[;*
-11610;[-339603, 0[;[-339603, 1000[;*
-11060;[-339603, 0[;[-339603, 1000[;*
-11049;[-339603, 0[;[-339603, 1000[;*
-10193;[-339603, 0[;[-339603, 1000[;*
-9415;[-339603, 0[;[-339603, 1000[;*
-9333;[-339603, 0[;[-339603, 1000[;*
-8822;[-339603, 0[;[-339603, 1000[;*
-8808;[-339603, 0[;[-339603, 1000[;*
-8276;[-339603, 0[;[-339603, 1000[;*
-8026;[-339603, 0[;[-339603, 1000[;*
-7741;[-339603, 0[;[-339603, 1000[;*
-6948;[-339603, 0[;[-339603, 1000[;*
-6159;[-339603, 0[;[-339603, 1000[;*
-6053;[-339603, 0[;[-339603, 1000[;*
-5960;[-339603, 0[;[-339603, 1000[;*
-5910;[-339603, 0[;[-339603, 1000[;*
-5820;[-339603, 0[;[-339603, 1000[;*
-5813;[-339603, 0[;[-339603, 1000[;*
-5738;[-339603, 0[;[-339603, 1000[;*
-5459;[-339603, 0[;[-339603, 1000[;*
-5048;[-339603, 0[;[-339603, 1000[;*
-5000;[-339603, 0[;[-339603, 1000[;*
-4894;[-339603, 0[;[-339603, 1000[;*
-4873;[-339603, 0[;[-339603, 1000[;*
-4715;[-339603, 0[;[-339603, 1000[;*
-4543;[-339603, 0[;[-339603, 1000[;*
-4394;[-339603, 0[;[-339603, 1000[;*
-4306;[-339603, 0[;[-339603, 1000[;*
-4303;[-339603, 0[;[-339603, 1000[;*
-4291;[-339603, 0[;[-339603, 1000[;*
-4220;[-339603, 0[;[-339603, 1000[;*
-4082;[-339603, 0[;[-339603, 1000[;*
-4000;[-339603, 0[;[-339603, 1000[;*
-3899;[-339603, 0[;[-339603, 1000[;*
-3827;[-339603, 0[;[-339603, 1000[;*
-3789;[-339603, 0[;[-339603, 1000[;*
-3650;[-339603, 0[;[-339603, 1000[;*
-3634;[-339603, 0[;[-339603, 1000[;*
-3614;[-339603, 0[;[-339603, 1000[;*
-3594;[-339603, 0[;[-339603, 1000[;*
-3500;[-339603, 0[;[-339603, 1000[;*
-3316;[-339603, 0[;[-339603, 1000[;*
-3300;[-339603, 0[;[-339603, 1000[;*
-3272;[-339603, 0[;[-339603, 1000[;*
-3148;[-339603, 0[;[-339603, 1000[;*
-3140;[-339603, 0[;[-339603, 1000[;*
-3040;[-339603, 0[;[-339603, 1000[;*
-3000;[-339603, 0[;[-339603, 1000[;*
-2988;[-339603, 0[;[-339603, 1000[;*
-2953;[-339603, 0[;[-339603, 1000[;*
-2946;[-339603, 0[;[-339603, 1000[;*
-2900;[-339603, 0[;[-339603, 1000[;*
-2879;[-339603, 0[;[-339603, 1000[;*
-2852;[-339603, 0[;[-339603, 1000[;*
-2709;[-339603, 0[;[-339603, 1000[;*
-2701;[-339603, 0[;[-339603, 1000[;*
-2695;[-339603, 0[;[-339603, 1000[;*
-2629;[-339603, 0[;[-339603, 1000[;*
-2623;[-339603, 0[;[-339603, 1000[;*
-2620;[-339603, 0[;[-339603, 1000[;*
-2587;[-339603, 0[;[-339603, 1000[;*
-2571;[-339603, 0[;[-339603, 1000[;*
-2506;[-339603, 0[;[-339603, 1000[;*
