-165580;[-165580, -100[;[-165580, 1000[;*
-154973;[-165580, -100[;[-165580, 1000[;*
-15308;[-165580, -100[;[-165580, 1000[;*
-14386;[-165580, -100[;[-165580, 1000[;*
-11545;[-165580, -100[;[-165580, 1000[;*
-10682;[-165580, -100[;[-165580, 1000[;*
-9802;[-165580, -100[;[-165580, 1000[;*
-9095;[-165580, -100[;[-165580, 1000[;*
-8187;[-165580, -100[;[-165580, 1000[;*
-7438;[-165580, -100[;[-165580, 1000[;*
-7082;[-165580, -100[;[-165580, 1000[;*
-6676;[-165580, -100[;[-165580, 1000[;*
-6029;[-165580, -100[;[-165580, 1000[;*
-6028;[-165580, -100[;[-165580, 1000[;*
-6027;[-165580, -100[;[-165580, 1000[;*
-5700;[-165580, -100[;[-165580, 1000[;*
-5684;[-165580, -100[;[-165580, 1000[;*
-5478;[-165580, -100[;[-165580, 1000[;*
-4894;[-165580, -100[;[-165580, 1000[;*
-4370;[-165580, -100[;[-165580, 1000[;*
-4316;[-165580, -100[;[-165580, 1000[;*
-4300;[-165580, -100[;[-165580, 1000[;*
-3928;[-165580, -100[;[-165580, 1000[;*
-3768;[-165580, -100[;[-165580, 1000[;*
-3706;[-165580, -100[;[-165580, 1000[;*
-3549;[-165580, -100[;[-165580, 1000[;*
-3309;[-165580, -100[;[-165580, 1000[;*
-3258;[-165580, -100[;[-165580, 1000[;*
-3182;[-165580, -100[;[-165580, 1000[;*
-2900;[-165580, -100[;[-165580, 1000[;*
-2650;[-165580, -100[;[-165580, 1000[;*
-2640;[-165580, -100[;[-165580, 1000[;*
-2628;[-165580, -100[;[-165580, 1000[;*
-2610;[-165580, -100[;[-165580, 1000[;*
-2500;[-165580, -100[;[-165580, 1000[;*
-2225;[-165580, -100[;[-165580, 1000[;*
-2221;[-165580, -100[;[-165580, 1000[;*
-2159;[-165580, -100[;[-165580, 1000[;*
-2123;[-165580, -100[;[-165580, 1000[;*
-2113;[-165580, -100[;[-165580, 1000[;*
-2086;[-165580, -100[;[-165580, 1000[;*
-2044;[-165580, -100[;[-165580, 1000[;*
-2012;[-165580, -100[;[-165580, 1000[;*
-2000;[-165580, -100[;[-165580, 1000[;*
-1971;[-165580, -100[;[-165580, 1000[;*
-1917;[-165580, -100[;[-165580, 1000[;*
-1886;[-165580, -100[;[-165580, 1000[;*
-1883;[-165580, -100[;[-165580, 1000[;*
-1874;[-165580, -100[;[-165580, 1000[;*
-1860;[-165580, -100[;[-165580, 1000[;*
-1855;[-165580, -100[;[-165580, 1000[;*
-1808;[-165580, -100[;[-165580, 1000[;*
-1750;[-165580, -100[;[-165580, 1000[;*
-1730;[-165580, -100[;[-165580, 1000[;*
-1678;[-165580, -100[;[-165580, 1000[;*
-1651;[-165580, -100[;[-165580, 1000[;*
-1645;[-165580, -100[;[-165580, 1000[;*
-1600;[-165580, -100[;[-165580, 1000[;*
-1590;[-165580, -100[;[-165580, 1000[;*
-1587;[-165580, -100[;[-165580, 1000[;*
-1582;[-165580, -100[;[-165580, 1000[;*
-1580;[-165580, -100[;[-165580, 1000[;*
-1544;[-165580, -100[;[-165580, 1000[;*
-1540;[-165580, -100[;[-165580, 1000[;*
-1494;[-165580, -100[;[-165580, 1000[;*
-1474;[-165580, -100[;[-165580, 1000[;*
-1461;[-165580, -100[;[-165580, 1000[;*
-1404;[-165580, -100[;[-165580, 1000[;*
-1400;[-165580, -100[;[-165580, 1000[;*
-1320;[-165580, -100[;[-165580, 1000[;*
-1312;[-165580, -100[;[-165580, 1000[;*
-1282;[-165580, -100[;[-165580, 1000[;*
-1279;[-165580, -100[;[-165580, 1000[;*
-1256;[-165580, -100[;[-165580, 1000[;*
-1244;[-165580, -100[;[-165580, 1000[;*
-1213;[-165580, -100[;[-165580, 1000[;*
-1203;[-165580, -100[;[-165580, 1000[;*
-1197;[-165580, -100[;[-165580, 1000[;*
-1159;[-165580, -100[;[-165580, 1000[;*
-1123;[-165580, -100[;[-165580, 1000[;*
-1100;[-165580, -100[;[-165580, 1000[;*
-1037;[-165580, -100[;[-165580, 1000[;*
-1028;[-165580, -100[;[-165580, 1000[;*
-1020;[-165580, -100[;[-165580, 1000[;*
-1000;[-165580, -100[;[-165580, 1000[;*
-985;[-165580, -100[;[-165580, 1000[;*
-984;[-165580, -100[;[-165580, 1000[;*
-974;[-165580, -100[;[-165580, 1000[;*
-946;[-165580, -100[;[-165580, 1000[;*
-915;[-165580, -100[;[-165580, 1000[;*
-904;[-165580, -100[;[-165580, 1000[;*
-897;[-165580, -100[;[-165580, 1000[;*
-896;[-165580, -100[;[-165580, 1000[;*
-888;[-165580, -100[;[-165580, 1000[;*
-885;[-165580, -100[;[-165580, 1000[;*
-874;[-165580, -100[;[-165580, 1000[;*
-857;[-165580, -100[;[-165580, 1000[;*
-854;[-165580, -100[;[-165580, 1000[;*
-819;[-165580, -100[;[-165580, 1000[;*
-807;[-165580, -100[;[-165580, 1000[;*
-802;[-165580, -100[;[-165580, 1000[;*
-800;[-165580, -100[;[-165580, 1000[;*
-792;[-165580, -100[;[-165580, 1000[;*
-780;[-165580, -100[;[-165580, 1000[;*
