4.155;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
4.355;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
4.538;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
4.573;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
4.703;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
4.784;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
4.792;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
4.815;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
4.874;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.035;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.041;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.05;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.051;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.074;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.086;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.171;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.194;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.263;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.297;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.307;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.323;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.326;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.38;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.395;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.409;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.441;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.442;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.455;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.48;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.486;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.492;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.516;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.526;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.532;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.535;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.538;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.541;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.551;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.555;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.556;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.583;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.589;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.594;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.596;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.597;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.602;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.615;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.617;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.623;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.628;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.632;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.638;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.64;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.644;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.648;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.65;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.69;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.696;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.7;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.711;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.712;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.714;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.722;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.725;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.726;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.73;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.731;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.733;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.737;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.738;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.741;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.742;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.744;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.765;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.769;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.776;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.779;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.79;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.792;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.796;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.797;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.798;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.8;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.806;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.812;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.816;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.817;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.818;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
5.819;[4.155, 5.846];[4.155, 6.684];[4.155, 5.813];*
