-170000;[-170000, 0[;[-170000, 1000[;*
-81334;[-170000, 0[;[-170000, 1000[;*
-65167;[-170000, 0[;[-170000, 1000[;*
-50616;[-170000, 0[;[-170000, 1000[;*
-46627;[-170000, 0[;[-170000, 1000[;*
-34503;[-170000, 0[;[-170000, 1000[;*
-27490;[-170000, 0[;[-170000, 1000[;*
-24303;[-170000, 0[;[-170000, 1000[;*
-22108;[-170000, 0[;[-170000, 1000[;*
-20320;[-170000, 0[;[-170000, 1000[;*
-17250;[-170000, 0[;[-170000, 1000[;*
-15910;[-170000, 0[;[-170000, 1000[;*
-15588;[-170000, 0[;[-170000, 1000[;*
-15000;[-170000, 0[;[-170000, 1000[;*
-14795;[-170000, 0[;[-170000, 1000[;*
-10938;[-170000, 0[;[-170000, 1000[;*
-10433;[-170000, 0[;[-170000, 1000[;*
-9415;[-170000, 0[;[-170000, 1000[;*
-9157;[-170000, 0[;[-170000, 1000[;*
-8758;[-170000, 0[;[-170000, 1000[;*
-8318;[-170000, 0[;[-170000, 1000[;*
-7905;[-170000, 0[;[-170000, 1000[;*
-7772;[-170000, 0[;[-170000, 1000[;*
-7511;[-170000, 0[;[-170000, 1000[;*
-6867;[-170000, 0[;[-170000, 1000[;*
-6146;[-170000, 0[;[-170000, 1000[;*
-6097;[-170000, 0[;[-170000, 1000[;*
-5738;[-170000, 0[;[-170000, 1000[;*
-5513;[-170000, 0[;[-170000, 1000[;*
-5377;[-170000, 0[;[-170000, 1000[;*
-5364;[-170000, 0[;[-170000, 1000[;*
-5036;[-170000, 0[;[-170000, 1000[;*
-5000;[-170000, 0[;[-170000, 1000[;*
-4894;[-170000, 0[;[-170000, 1000[;*
-4729;[-170000, 0[;[-170000, 1000[;*
-4620;[-170000, 0[;[-170000, 1000[;*
-4571;[-170000, 0[;[-170000, 1000[;*
-4394;[-170000, 0[;[-170000, 1000[;*
-4291;[-170000, 0[;[-170000, 1000[;*
-3942;[-170000, 0[;[-170000, 1000[;*
-3903;[-170000, 0[;[-170000, 1000[;*
-3849;[-170000, 0[;[-170000, 1000[;*
-3772;[-170000, 0[;[-170000, 1000[;*
-3684;[-170000, 0[;[-170000, 1000[;*
-3650;[-170000, 0[;[-170000, 1000[;*
-3634;[-170000, 0[;[-170000, 1000[;*
-3518;[-170000, 0[;[-170000, 1000[;*
-3484;[-170000, 0[;[-170000, 1000[;*
-3450;[-170000, 0[;[-170000, 1000[;*
-3322;[-170000, 0[;[-170000, 1000[;*
-3300;[-170000, 0[;[-170000, 1000[;*
-3261;[-170000, 0[;[-170000, 1000[;*
-3000;[-170000, 0[;[-170000, 1000[;*
-2953;[-170000, 0[;[-170000, 1000[;*
-2900;[-170000, 0[;[-170000, 1000[;*
-2898;[-170000, 0[;[-170000, 1000[;*
-2897;[-170000, 0[;[-170000, 1000[;*
-2880;[-170000, 0[;[-170000, 1000[;*
-2830;[-170000, 0[;[-170000, 1000[;*
-2800;[-170000, 0[;[-170000, 1000[;*
-2793;[-170000, 0[;[-170000, 1000[;*
-2699;[-170000, 0[;[-170000, 1000[;*
-2639;[-170000, 0[;[-170000, 1000[;*
-2618;[-170000, 0[;[-170000, 1000[;*
-2587;[-170000, 0[;[-170000, 1000[;*
-2540;[-170000, 0[;[-170000, 1000[;*
-2506;[-170000, 0[;[-170000, 1000[;*
-2490;[-170000, 0[;[-170000, 1000[;*
-2444;[-170000, 0[;[-170000, 1000[;*
-2390;[-170000, 0[;[-170000, 1000[;*
-2364;[-170000, 0[;[-170000, 1000[;*
-2320;[-170000, 0[;[-170000, 1000[;*
-2230;[-170000, 0[;[-170000, 1000[;*
-2209;[-170000, 0[;[-170000, 1000[;*
-2194;[-170000, 0[;[-170000, 1000[;*
-2176;[-170000, 0[;[-170000, 1000[;*
-2113;[-170000, 0[;[-170000, 1000[;*
-2076;[-170000, 0[;[-170000, 1000[;*
-2054;[-170000, 0[;[-170000, 1000[;*
-2011;[-170000, 0[;[-170000, 1000[;*
-2000;[-170000, 0[;[-170000, 1000[;*
-1987;[-170000, 0[;[-170000, 1000[;*
-1953;[-170000, 0[;[-170000, 1000[;*
-1944;[-170000, 0[;[-170000, 1000[;*
-1921;[-170000, 0[;[-170000, 1000[;*
-1917;[-170000, 0[;[-170000, 1000[;*
-1910;[-170000, 0[;[-170000, 1000[;*
-1900;[-170000, 0[;[-170000, 1000[;*
-1878;[-170000, 0[;[-170000, 1000[;*
-1868;[-170000, 0[;[-170000, 1000[;*
-1796;[-170000, 0[;[-170000, 1000[;*
-1776;[-170000, 0[;[-170000, 1000[;*
-1739;[-170000, 0[;[-170000, 1000[;*
-1675;[-170000, 0[;[-170000, 1000[;*
-1671;[-170000, 0[;[-170000, 1000[;*
-1644;[-170000, 0[;[-170000, 1000[;*
-1625;[-170000, 0[;[-170000, 1000[;*
-1580;[-170000, 0[;[-170000, 1000[;*
-1560;[-170000, 0[;[-170000, 1000[;*
-1542;[-170000, 0[;[-170000, 1000[;*
-1528;[-170000, 0[;[-170000, 1000[;*
-1523;[-170000, 0[;[-170000, 1000[;*
-1520;[-170000, 0[;[-170000, 1000[;*
-1518;[-170000, 0[;[-170000, 1000[;*
-1513;[-170000, 0[;[-170000, 1000[;*
-1500;[-170000, 0[;[-170000, 1000[;*
-1496;[-170000, 0[;[-170000, 1000[;*
-1478;[-170000, 0[;[-170000, 1000[;*
-1470;[-170000, 0[;[-170000, 1000[;*
-1469;[-170000, 0[;[-170000, 1000[;*
