-69777;[-69777, 0[;[-69777, 1000[;*
-67526;[-69777, 0[;[-69777, 1000[;*
-33350;[-69777, 0[;[-69777, 1000[;*
-30000;[-69777, 0[;[-69777, 1000[;*
-26214;[-69777, 0[;[-69777, 1000[;*
-24704;[-69777, 0[;[-69777, 1000[;*
-24702;[-69777, 0[;[-69777, 1000[;*
-22960;[-69777, 0[;[-69777, 1000[;*
-18618;[-69777, 0[;[-69777, 1000[;*
-18088;[-69777, 0[;[-69777, 1000[;*
-17810;[-69777, 0[;[-69777, 1000[;*
-17710;[-69777, 0[;[-69777, 1000[;*
-15910;[-69777, 0[;[-69777, 1000[;*
-14115;[-69777, 0[;[-69777, 1000[;*
-13543;[-69777, 0[;[-69777, 1000[;*
-9850;[-69777, 0[;[-69777, 1000[;*
-9119;[-69777, 0[;[-69777, 1000[;*
-8964;[-69777, 0[;[-69777, 1000[;*
-8584;[-69777, 0[;[-69777, 1000[;*
-8523;[-69777, 0[;[-69777, 1000[;*
-8477;[-69777, 0[;[-69777, 1000[;*
-8152;[-69777, 0[;[-69777, 1000[;*
-8000;[-69777, 0[;[-69777, 1000[;*
-7334;[-69777, 0[;[-69777, 1000[;*
-6256;[-69777, 0[;[-69777, 1000[;*
-6108;[-69777, 0[;[-69777, 1000[;*
-6027;[-69777, 0[;[-69777, 1000[;*
-5978;[-69777, 0[;[-69777, 1000[;*
-5973;[-69777, 0[;[-69777, 1000[;*
-5700;[-69777, 0[;[-69777, 1000[;*
-5469;[-69777, 0[;[-69777, 1000[;*
-5174;[-69777, 0[;[-69777, 1000[;*
-5118;[-69777, 0[;[-69777, 1000[;*
-4925;[-69777, 0[;[-69777, 1000[;*
-4894;[-69777, 0[;[-69777, 1000[;*
-4577;[-69777, 0[;[-69777, 1000[;*
-4359;[-69777, 0[;[-69777, 1000[;*
-4341;[-69777, 0[;[-69777, 1000[;*
-4338;[-69777, 0[;[-69777, 1000[;*
-4300;[-69777, 0[;[-69777, 1000[;*
-3938;[-69777, 0[;[-69777, 1000[;*
-3885;[-69777, 0[;[-69777, 1000[;*
-3748;[-69777, 0[;[-69777, 1000[;*
-3355;[-69777, 0[;[-69777, 1000[;*
-3341;[-69777, 0[;[-69777, 1000[;*
-3000;[-69777, 0[;[-69777, 1000[;*
-2953;[-69777, 0[;[-69777, 1000[;*
-2900;[-69777, 0[;[-69777, 1000[;*
-2835;[-69777, 0[;[-69777, 1000[;*
-2811;[-69777, 0[;[-69777, 1000[;*
-2790;[-69777, 0[;[-69777, 1000[;*
-2760;[-69777, 0[;[-69777, 1000[;*
-2685;[-69777, 0[;[-69777, 1000[;*
-2659;[-69777, 0[;[-69777, 1000[;*
-2650;[-69777, 0[;[-69777, 1000[;*
-2604;[-69777, 0[;[-69777, 1000[;*
-2522;[-69777, 0[;[-69777, 1000[;*
-2479;[-69777, 0[;[-69777, 1000[;*
-2474;[-69777, 0[;[-69777, 1000[;*
-2400;[-69777, 0[;[-69777, 1000[;*
-2390;[-69777, 0[;[-69777, 1000[;*
-2364;[-69777, 0[;[-69777, 1000[;*
-2329;[-69777, 0[;[-69777, 1000[;*
-2323;[-69777, 0[;[-69777, 1000[;*
-2314;[-69777, 0[;[-69777, 1000[;*
